gamma1,gamma2,alpha,nu
-0.030612244897959107,3.265306122448979,-0.03871199548658624,5.838586159576242
-0.030612244897959107,3.346938775510204,-0.03812911280918718,5.793725844806003
-0.030612244897959107,3.4285714285714284,-0.03757374277240184,5.751002514974418
-0.030612244897959107,3.510204081632653,-0.03704397630054485,5.710267024461213
-0.030612244897959107,3.591836734693877,-0.03653807698207269,5.671383791913244
-0.030612244897959107,3.6734693877551017,-0.03605446228009128,5.634229291334786
-0.030612244897959107,3.7551020408163263,-0.03559168673709561,5.598690741751895
-0.030612244897959107,3.836734693877551,-0.03514842744755455,5.564664963714817
-0.030612244897959107,3.9183673469387754,-0.03472347133327711,5.532057378812295
-0.030612244897959107,4.0,-0.03431570397102857,5.500781131737663
0.020408163265306145,0.0,0.5382184349187047,340.2861346006116
0.020408163265306145,0.08163265306122448,0.3586506246630492,79.48627781636274
0.020408163265306145,0.16326530612244897,0.2655034841485493,40.99322455596973
0.020408163265306145,0.24489795918367346,0.20212473535968423,28.575291245471274
0.020408163265306145,0.32653061224489793,0.1607270100734342,22.411899666718973
0.020408163265306145,0.4081632653061224,0.13297603776997674,18.722543913504623
0.020408163265306145,0.4897959183673469,0.11349850700091378,16.26545798066684
0.020408163265306145,0.5714285714285714,0.09921042362111103,14.511362459468982
0.020408163265306145,0.6530612244897959,0.0883308837324702,13.196252738581707
0.020408163265306145,0.7346938775510203,0.07978993631145344,12.173642880459411
0.020408163265306145,0.8163265306122448,0.07291535229216217,11.355707336987095
0.020408163265306145,0.8979591836734693,0.06726681787580457,10.686585239002959
0.020408163265306145,0.9795918367346939,0.06254514554477145,10.129049576769324
0.020408163265306145,1.0612244897959182,0.058540473956172845,9.65733499460076
0.020408163265306145,1.1428571428571428,0.05510149744186094,9.253041758469022
0.020408163265306145,1.2244897959183672,0.052116496985565725,8.902679192606135
0.020408163265306145,1.3061224489795917,0.049501251200372125,8.596130837982491
0.020408163265306145,1.3877551020408163,0.04719110067991648,8.325661597110622
0.020408163265306145,1.4693877551020407,0.045135597984120486,8.085255955741166
0.020408163265306145,1.5510204081632653,0.04329481779400257,7.870165300432515
0.020408163265306145,1.6326530612244896,0.0416367554689471,7.676591072272598
0.020408163265306145,1.7142857142857142,0.04013545955057168,7.501458488015154
0.020408163265306145,1.7959183673469385,0.03876966756610966,7.342251992404048
0.020408163265306145,1.8775510204081631,0.037521794212343,7.196893649746982
0.020408163265306145,1.9591836734693877,0.03637717029478037,7.063651946693504
0.020408163265306145,2.0408163265306123,0.03532346286958477,6.941072488340198
0.020408163265306145,2.1224489795918364,0.03435022832044071,6.8279246918498036
0.020408163265306145,2.204081632653061,0.033448564099084914,6.723160329921787
0.020408163265306145,2.2857142857142856,0.0326108348057275,6.625880958236564
0.020408163265306145,2.36734693877551,0.03183045442461174,6.5353120848568285
0.020408163265306145,2.4489795918367343,0.0311017121962741,6.450782507481171
0.020408163265306145,2.530612244897959,0.030419631850575952,6.371707649488506
0.020408163265306145,2.6122448979591835,0.029779857220437567,6.297576021948252
0.020408163265306145,2.693877551020408,0.029178558565939754,6.227938147433728
0.020408163265306145,2.7755102040816326,0.02861235537325982,6.1623974388401495
0.020408163265306145,2.8571428571428568,0.028078252344985295,6.100602642128149
0.020408163265306145,2.9387755102040813,0.02757358604063559,6.042241538891144
0.020408163265306145,3.020408163265306,0.02709598013863124,5.9870356702999095
0.020408163265306145,3.1020408163265305,0.026643307794285327,5.934735894436163
0.020408163265306145,3.1836734693877546,0.02621365947694636,5.885118626026822
0.020408163265306145,3.265306122448979,0.02580531637313942,5.83798264338743
0.020408163265306145,3.346938775510204,0.02541672667840053,5.793146358664658
0.020408163265306145,3.4285714285714284,0.02504648600402672,5.750445481090429
0.020408163265306145,3.510204081632653,0.024693320273418,5.7097310053434
0.020408163265306145,3.591836734693877,0.02435607072832898,5.670867473576777
0.020408163265306145,3.6734693877551017,0.024033681512488702,5.633731471145363
0.020408163265306145,3.7551020408163263,0.023725188216656905,5.598210316390628
0.020408163265306145,3.836734693877551,0.023429708267075387,5.564200918990444
0.020408163265306145,3.9183673469387754,0.023146432415246082,5.531608780707672
0.020408163265306145,4.0,0.022874617270397673,5.500347118521245
0.0714285714285714,0.0,0.6689321286372395,340.20332224145847
0.0714285714285714,0.08163265306122448,0.6880498551494342,103.0915791297408
0.0714285714285714,0.16326530612244897,0.5981337953087902,44.738949416154135
0.0714285714285714,0.24489795918367346,0.5217719128084676,29.84067917767502
0.0714285714285714,0.32653061224489793,0.4576738499519304,22.99651623626105
0.0714285714285714,0.4081632653061224,0.40443670572811513,19.04944938266655
0.0714285714285714,0.4897959183673469,0.3605026843617983,16.473554104461932
0.0714285714285714,0.5714285714285714,0.3242884157351014,14.656352060711699
0.0714285714285714,0.6530612244897959,0.29433536328082366,13.303928802528127
0.0714285714285714,0.7346938775510203,0.26939719845367976,12.25737012126574
0.0714285714285714,0.8163265306122448,0.24845955419355992,11.42306567622375
0.0714285714285714,0.8979591836734693,0.23071946223682074,10.742198805803922
0.0714285714285714,0.9795918367346939,0.2155496399644234,10.175910034291414
0.0714285714285714,1.0612244897959182,0.2024619045192005,9.697471929497144
0.0714285714285714,1.1428571428571428,0.19107555600139894,9.28788625650795
0.0714285714285714,1.2244897959183672,0.18109209294336273,8.93327283703493
0.0714285714285714,1.3061224489795917,0.17227573965483783,8.623251977261264
0.0714285714285714,1.3877551020408163,0.16443871762431614,8.349904925065085
0.0714285714285714,1.4693877551020407,0.1574301792650482,8.107084536387031
0.0714285714285714,1.5510204081632653,0.1511278957256952,7.889945634653286
0.0714285714285714,1.6326530612244896,0.14543199164583115,7.694617393888424
0.0714285714285714,1.7142857142857142,0.14026019576075122,7.51796999101125
0.0714285714285714,1.7959183673469385,0.13554421549611356,7.357445300800418
0.0714285714285714,1.8775510204081631,0.1312269484604443,7.210932008813874
0.0714285714285714,1.9591836734693877,0.1272603207521952,7.0766721077169406
0.0714285714285714,2.0408163265306123,0.12360359784820574,6.953189940729826
0.0714285714285714,2.1224489795918364,0.12022205452277626,6.839237691336696
0.0714285714285714,2.204081632653061,0.11708591950259611,6.733753035756662
0.0714285714285714,2.2857142857142856,0.11416953193608018,6.635825904109217
0.0714285714285714,2.36734693877551,0.1114506625891155,6.544672143652824
0.0714285714285714,2.4489795918367343,0.1089099636466924,6.459612466480852
0.0714285714285714,2.530612244897959,0.10653052017588187,6.380055485406272
0.0714285714285714,2.6122448979591835,0.1042974820476838,6.305483940027501
0.0714285714285714,2.693877551020408,0.10219776021318595,6.235443434518637
0.0714285714285714,2.7755102040816326,0.10021977465790508,6.169533168339901
0.0714285714285714,2.8571428571428568,0.09835324415895204,6.107398260230983
0.0714285714285714,2.9387755102040813,0.09658901002464942,6.048723354828257
0.0714285714285714,3.020408163265306,0.09491888762294824,5.993227268507722
0.0714285714285714,3.1020408163265305,0.09333554070395664,5.9406584827706475
0.0714285714285714,3.1836734693877546,0.09183237484253211,5.890791332911912
0.0714285714285714,3.265306122448979,0.09040344586908922,5.843422768122174
0.0714285714285714,3.346938775510204,0.08904338235746767,5.798369589289277
0.0714285714285714,3.4285714285714284,0.08774731813410735,5.7554660798549095
0.0714285714285714,3.510204081632653,0.08651083449913632,5.714561969282109
0.0714285714285714,3.591836734693877,0.0853299100330659,5.6755206743107935
0.0714285714285714,3.6734693877551017,0.08420087707359102,5.638217775419464
0.0714285714285714,3.7551020408163263,0.08312038349603484,5.602539691545193
0.0714285714285714,3.836734693877551,0.0820853599123729,5.568382526080474
0.0714285714285714,3.9183673469387754,0.08109299025246434,5.535651055440558
0.0714285714285714,4.0,0.0801406862703642,5.504257842779255
0.12244897959183687,0.0,0.830252510521846,330.9050501568414
0.12244897959183687,0.08163265306122448,0.9152016420522537,194.36881163176935
0.12244897959183687,0.16326530612244897,0.8219964779313806,53.758157575058306
0.12244897959183687,0.24489795918367346,0.741345107552353,32.8693563225345
0.12244897959183687,0.32653061224489793,0.671446906252062,24.4364856271631
0.12244897959183687,0.4081632653061224,0.6108545959450096,19.865364519012594
0.12244897959183687,0.4897959183673469,0.5583459837605438,16.990255347656642
0.12244897959183687,0.5714285714285714,0.5128477581481289,15.010546998732341
0.12244897959183687,0.6530612244897959,0.47339961175531525,13.56167116185654
0.12244897959183687,0.7346938775510203,0.43914246927714934,12.453800417370365
0.12244897959183687,0.8163265306122448,0.40931644313452153,11.57830175666956
0.12244897959183687,0.8979591836734693,0.3832594969254484,10.868463762650782
0.12244897959183687,0.9795918367346939,0.3604031304321767,10.281010859317263
0.12244897959183687,1.0612244897959182,0.34026481979008394,9.7866128301218
0.12244897959183687,1.1428571428571428,0.32243838314564216,9.364666641732883
0.12244897959183687,1.2244897959183672,0.30658362993668054,9.000262774042364
0.12244897959183687,1.3061224489795917,0.29241631841643656,8.682337876945002
0.12244897959183687,1.3877551020408163,0.27969902083017684,8.402504918724588
0.12244897959183687,1.4693877551020407,0.2682331556650231,8.154287128042922
0.12244897959183687,1.5510204081632653,0.25785222645894607,7.932601624803037
0.12244897959183687,1.6326530612244896,0.2484161860358682,7.733402456206633
0.12244897959183687,1.7142857142857142,0.23980679137952388,7.55342829736902
0.12244897959183687,1.7959183673469385,0.2319238002106033,7.390020592017854
0.12244897959183687,1.8775510204081631,0.22468186746007573,7.240990155318079
0.12244897959183687,1.9591836734693877,0.2180080153501062,7.104517778097309
0.12244897959183687,2.0408163265306123,0.2118395700954127,6.979079111809254
0.12244897959183687,2.1224489795918364,0.2061224760955368,6.86338717225431
0.12244897959183687,2.204081632653061,0.2008099152111553,6.756347812886616
0.12244897959183687,2.2857142857142856,0.19586117233920586,6.657024872213937
0.12244897959183687,2.36734693877551,0.19124070002979954,6.564612626255374
0.12244897959183687,2.4489795918367343,0.1869173446006493,6.478413816893332
0.12244897959183687,2.530612244897959,0.18286370308338362,6.397821980896698
0.12244897959183687,2.6122448979591835,0.17905558701109522,6.3223071277135245
0.12244897959183687,2.693877551020408,0.17547157344234535,6.251404047456193
0.12244897959183687,2.7755102040816326,0.17209262755321655,6.184702701780843
0.12244897959183687,2.8571428571428568,0.16890178418178364,6.121840277049251
0.12244897959183687,2.9387755102040813,0.16588387809921976,6.0624945729213735
0.12244897959183687,3.020408163265306,0.16302531466000866,6.006378472938933
0.12244897959183687,3.1020408163265305,0.16031387415558127,5.953235293672086
0.12244897959183687,3.1836734693877546,0.15773854425928796,5.902834855781798
0.12244897959183687,3.265306122448979,0.1552893760897768,5.854970148326124
0.12244897959183687,3.346938775510204,0.15295736012178882,5.809454484654656
0.12244897959183687,3.4285714285714284,0.1507343189000336,5.766119067397612
0.12244897959183687,3.510204081632653,0.14861281395362344,5.7248108953739045
0.12244897959183687,3.591836734693877,0.14658606482850384,5.685390957770658
0.12244897959183687,3.6734693877551017,0.14464787843303448,5.64773267054687
0.12244897959183687,3.7551020408163263,0.142792587219916,5.611720517997325
0.12244897959183687,3.836734693877551,0.14101499495263337,5.57724886873272
0.12244897959183687,3.9183673469387754,0.13931032906429108,5.544220940647502
0.12244897959183687,4.0,0.13767419832164998,5.512547892496163
0.17346938775510212,0.0,0.9455834716825774,337.26083660900986
0.17346938775510212,0.08163265306122448,1.0705568407504384,339.6429129014898
0.17346938775510212,0.16326530612244897,1.0207882560693127,73.34818507292722
0.17346938775510212,0.24489795918367346,0.9336220197786067,38.302401573864465
0.17346938775510212,0.32653061224489793,0.8575131596445582,26.90315575845427
0.17346938775510212,0.4081632653061224,0.7907889880008074,21.248509963693138
0.17346938775510212,0.4897959183673469,0.7321036936315264,17.864888384838572
0.17346938775510212,0.5714285714285714,0.6803527395256941,15.60933535217359
0.17346938775510212,0.6530612244897959,0.6346113108681651,13.995846399530512
0.17346938775510212,0.7346938775510203,0.5940920555249111,12.782760160746815
0.17346938775510212,0.8163265306122448,0.5581168681925129,11.836374198458468
0.17346938775510212,0.8979591836734693,0.526098013280423,11.07671334366997
0.17346938775510212,0.9795918367346939,0.4975249487254672,10.452993462778924
0.17346938775510212,1.0612244897959182,0.47195438450143706,9.931402076818479
0.17346938775510212,1.1428571428571428,0.44900210857917044,9.48854221045856
0.17346938775510212,1.2244897959183672,0.42833582415516885,9.107698265233422
0.17346938775510212,1.3061224489795917,0.40966867333375634,8.776602155871503
0.17346938775510212,1.3877551020408163,0.3927533430481261,8.486040738990784
0.17346938775510212,1.4693877551020407,0.37737673738814875,8.228956656979143
0.17346938775510212,1.5510204081632653,0.3633552194900577,7.999849881943651
0.17346938775510212,1.6326530612244896,0.3505304159544118,7.794368705834464
0.17346938775510212,1.7142857142857142,0.3387655593128323,7.609023609677204
0.17346938775510212,1.7959183673469385,0.3279423301650874,7.4409829160974414
0.17346938775510212,1.8775510204081631,0.3179581497603973,7.2879241253841505
0.17346938775510212,1.9591836734693877,0.30872387182989797,7.1479239675922495
0.17346938775510212,2.0408163265306123,0.30016182242654044,7.019375854204565
0.17346938775510212,2.1224489795918364,0.29220413861632344,6.9009270708732595
0.17346938775510212,2.204081632653061,0.2847913623233271,6.791430386052208
0.17346938775510212,2.2857142857142856,0.27787125094393916,6.689906361455555
0.17346938775510212,2.36734693877551,0.2713977700881254,6.595513681780216
0.17346938775510212,2.4489795918367343,0.26533024042605496,6.507525583160402
0.17346938775510212,2.530612244897959,0.2596326135688911,6.425310959995929
0.17346938775510212,2.6122448979591835,0.25427285657518806,6.348319099840977
0.17346938775510212,2.693877551020408,0.2492224276647725,6.276067256834688
0.17346938775510212,2.7755102040816326,0.24445582856801198,6.208130464972038
0.17346938775510212,2.8571428571428568,0.2399502214882846,6.144133133667013
0.17346938775510212,2.9387755102040813,0.2356851005143109,6.083742069053602
0.17346938775510212,3.020408163265306,0.23164200905321206,6.026660652948374
0.17346938775510212,3.1020408163265305,0.22780429568342503,5.972623948550431
0.17346938775510212,3.1836734693877546,0.22415690450798054,5.921394581731147
0.17346938775510212,3.265306122448979,0.22068619148233362,5.872759240972775
0.17346938775510212,3.346938775510204,0.21737976641500337,5.826525703301595
